ticker,current_price,1st_to_2nd_basic_training_return,1st_to_2nd_basic_training_win_rate,1st_to_2nd_basic_training_trades,1st_to_2nd_basic_testing_return,1st_to_2nd_basic_testing_win_rate,1st_to_2nd_basic_testing_trades,1st_to_2nd_rsi_filter_training_return,1st_to_2nd_rsi_filter_training_win_rate,1st_to_2nd_rsi_filter_training_trades,1st_to_2nd_rsi_filter_testing_return,1st_to_2nd_rsi_filter_testing_win_rate,1st_to_2nd_rsi_filter_testing_trades,1st_to_2nd_double_down_training_return,1st_to_2nd_double_down_training_win_rate,1st_to_2nd_double_down_training_trades,1st_to_2nd_double_down_testing_return,1st_to_2nd_double_down_testing_win_rate,1st_to_2nd_double_down_testing_trades,1st_to_2nd_double_down_double_down_triggers,1st_to_2nd_stop_loss_training_return,1st_to_2nd_stop_loss_training_win_rate,1st_to_2nd_stop_loss_training_trades,1st_to_2nd_stop_loss_testing_return,1st_to_2nd_stop_loss_testing_win_rate,1st_to_2nd_stop_loss_testing_trades,1st_to_2nd_stop_loss_stop_loss_triggers,2nd_to_3rd_basic_training_return,2nd_to_3rd_basic_training_win_rate,2nd_to_3rd_basic_training_trades,2nd_to_3rd_basic_testing_return,2nd_to_3rd_basic_testing_win_rate,2nd_to_3rd_basic_testing_trades,2nd_to_3rd_rsi_filter_training_return,2nd_to_3rd_rsi_filter_training_win_rate,2nd_to_3rd_rsi_filter_training_trades,2nd_to_3rd_rsi_filter_testing_return,2nd_to_3rd_rsi_filter_testing_win_rate,2nd_to_3rd_rsi_filter_testing_trades,2nd_to_3rd_double_down_training_return,2nd_to_3rd_double_down_training_win_rate,2nd_to_3rd_double_down_training_trades,2nd_to_3rd_double_down_testing_return,2nd_to_3rd_double_down_testing_win_rate,2nd_to_3rd_double_down_testing_trades,2nd_to_3rd_double_down_double_down_triggers,2nd_to_3rd_stop_loss_training_return,2nd_to_3rd_stop_loss_training_win_rate,2nd_to_3rd_stop_loss_training_trades,2nd_to_3rd_stop_loss_testing_return,2nd_to_3rd_stop_loss_testing_win_rate,2nd_to_3rd_stop_loss_testing_trades,2nd_to_3rd_stop_loss_stop_loss_triggers,3rd_to_4th_basic_training_return,3rd_to_4th_basic_training_win_rate,3rd_to_4th_basic_training_trades,3rd_to_4th_rsi_filter_training_return,3rd_to_4th_rsi_filter_training_win_rate,3rd_to_4th_rsi_filter_training_trades,3rd_to_4th_double_down_training_return,3rd_to_4th_double_down_training_win_rate,3rd_to_4th_double_down_training_trades,3rd_to_4th_stop_loss_training_return,3rd_to_4th_stop_loss_training_win_rate,3rd_to_4th_stop_loss_training_trades,last_to_1st_basic_training_return,last_to_1st_basic_training_win_rate,last_to_1st_basic_training_trades,last_to_1st_rsi_filter_training_return,last_to_1st_rsi_filter_training_win_rate,last_to_1st_rsi_filter_training_trades,last_to_1st_double_down_training_return,last_to_1st_double_down_training_win_rate,last_to_1st_double_down_training_trades,last_to_1st_stop_loss_training_return,last_to_1st_stop_loss_training_win_rate,last_to_1st_stop_loss_training_trades,3rd_to_4th_basic_testing_return,3rd_to_4th_basic_testing_win_rate,3rd_to_4th_basic_testing_trades,3rd_to_4th_rsi_filter_testing_return,3rd_to_4th_rsi_filter_testing_win_rate,3rd_to_4th_rsi_filter_testing_trades,3rd_to_4th_double_down_testing_return,3rd_to_4th_double_down_testing_win_rate,3rd_to_4th_double_down_testing_trades,3rd_to_4th_double_down_double_down_triggers,3rd_to_4th_stop_loss_testing_return,3rd_to_4th_stop_loss_testing_win_rate,3rd_to_4th_stop_loss_testing_trades,3rd_to_4th_stop_loss_stop_loss_triggers,last_to_1st_basic_testing_return,last_to_1st_basic_testing_win_rate,last_to_1st_basic_testing_trades,last_to_1st_rsi_filter_testing_return,last_to_1st_rsi_filter_testing_win_rate,last_to_1st_rsi_filter_testing_trades,last_to_1st_double_down_testing_return,last_to_1st_double_down_testing_win_rate,last_to_1st_double_down_testing_trades,last_to_1st_double_down_double_down_triggers,last_to_1st_stop_loss_testing_return,last_to_1st_stop_loss_testing_win_rate,last_to_1st_stop_loss_testing_trades,last_to_1st_stop_loss_stop_loss_triggers
KHC,26.725,1.6695412158981515,50.0,4,-1.573426573426584,0.0,1.0,6.1191286397269895,66.66666666666666,3.0,-1.573426573426584,0.0,1.0,4.35213776919956,50.0,4,-1.573426573426584,0.0,1.0,0.0,1.6695412158981515,50.0,4,-1.573426573426584,0.0,1.0,0.0,-0.6907159585588518,75.0,4,-0.9058614564831258,0.0,1.0,-0.6907159585588518,75.0,4.0,-0.9058614564831258,0.0,1.0,2.5405365915954325,75.0,4,-0.9058614564831258,0.0,1.0,0.0,-0.6907159585588518,75.0,4,-0.9058614564831258,0.0,1.0,0.0,0.051476701263819535,50.0,4,0.051476701263819535,50.0,4,0.051476701263819535,50.0,4,0.051476701263819535,50.0,4,-9.811845520202612,0.0,4,-9.811845520202612,0.0,4,-9.811845520202612,0.0,4,-9.811845520202612,0.0,4,-3.7999641512815874,0.0,1.0,-3.7999641512815874,0.0,1.0,-3.7999641512815874,0.0,1.0,0.0,-3.7999641512815874,0.0,1.0,0.0,,,,,,,,,,,,,,
AMCR,9.175,14.911168043680911,100.0,4,1.9331670419522995,100.0,2.0,13.945527976086968,100.0,3.0,1.9331670419522995,100.0,2.0,14.911168043680911,100.0,4,1.9331670419522995,100.0,2.0,0.0,14.911168043680911,100.0,4,1.9331670419522995,100.0,2.0,0.0,-2.302339072358839,50.0,4,1.3982811032213105,100.0,2.0,-2.302339072358839,50.0,4.0,1.3982811032213105,100.0,2.0,0.8698225837362239,50.0,4,1.3982811032213105,100.0,2.0,0.0,-2.302339072358839,50.0,4,1.3982811032213105,100.0,2.0,0.0,2.049180685653984,75.0,4,2.049180685653984,75.0,4,2.049180685653984,75.0,4,2.049180685653984,75.0,4,-15.15986443826951,0.0,4,-15.15986443826951,0.0,4,-12.778625669495991,0.0,4,-15.15986443826951,0.0,4,-2.857142857142858,0.0,1.0,-2.857142857142858,0.0,1.0,-2.857142857142858,0.0,1.0,0.0,-2.857142857142858,0.0,1.0,0.0,-1.6339869281045805,0.0,1.0,-1.6339869281045805,0.0,1.0,-1.6339869281045805,0.0,1.0,0.0,-1.6339869281045805,0.0,1.0,0.0
CMCSA,34.2399,3.488988908659718,75.0,4,0.6960556844547661,100.0,1.0,6.4141716357705825,100.0,3.0,0.6960556844547661,100.0,1.0,3.488988908659718,75.0,4,0.6960556844547661,100.0,1.0,0.0,3.488988908659718,75.0,4,0.6960556844547661,100.0,1.0,0.0,4.12326721919658,50.0,4,2.0449308755760454,100.0,1.0,4.12326721919658,50.0,4.0,2.0449308755760454,100.0,1.0,4.12326721919658,50.0,4,2.0449308755760454,100.0,1.0,0.0,4.12326721919658,50.0,4,2.0449308755760454,100.0,1.0,0.0,6.183040595238509,75.0,4,6.183040595238509,75.0,4,6.183040595238509,75.0,4,6.183040595238509,75.0,4,-20.251867158090498,25.0,4,-20.251867158090498,25.0,4,-14.695827684773356,25.0,4,-20.071577483240667,25.0,4,-1.3830087496471966,0.0,1.0,-1.3830087496471966,0.0,1.0,-1.3830087496471966,0.0,1.0,0.0,-1.3830087496471966,0.0,1.0,0.0,,,,,,,,,,,,,,
ET,17.855,-7.569184922444228,25.0,4,7.60802469135804,100.0,1.0,-6.857083111369045,33.33333333333333,3.0,7.60802469135804,100.0,1.0,-4.2110371981678,25.0,4,7.60802469135804,100.0,1.0,0.0,-7.569184922444228,25.0,4,7.60802469135804,100.0,1.0,0.0,16.86210960470933,75.0,4,,,,16.86210960470933,75.0,4.0,,,,16.86210960470933,75.0,4,,,,,16.86210960470933,75.0,4,,,,,-7.798361209005544,25.0,4,-2.6812167756002037,33.33333333333333,3,-7.798361209005544,25.0,4,-7.798361209005544,25.0,4,-15.845777434707497,50.0,4,-15.845777434707497,50.0,4,-15.845777434707497,50.0,4,-15.845777434707497,50.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOC,17.115,-0.025345058658765574,50.0,4,-1.115952857989877,0.0,2.0,0.09965450991002989,66.66666666666666,3.0,-1.115952857989877,0.0,2.0,-0.025345058658765574,50.0,4,-1.115952857989877,0.0,2.0,0.0,-0.025345058658765574,50.0,4,-1.115952857989877,0.0,2.0,0.0,3.1987095188020787,25.0,4,0.3542472102309624,50.0,2.0,3.1987095188020787,25.0,4.0,0.3542472102309624,50.0,2.0,3.1987095188020787,25.0,4,0.3542472102309624,50.0,2.0,0.0,3.1987095188020787,25.0,4,0.3542472102309624,50.0,2.0,0.0,-2.476784228046025,50.0,4,-2.476784228046025,50.0,4,-2.476784228046025,50.0,4,-2.476784228046025,50.0,4,-11.816563427081228,25.0,4,-11.816563427081228,25.0,4,-11.816563427081228,25.0,4,-11.816563427081228,25.0,4,-1.975169300225721,0.0,1.0,-1.975169300225721,0.0,1.0,0.5644811115935733,100.0,1.0,1.0,-1.975169300225721,0.0,1.0,0.0,0.2590673575129321,100.0,1.0,0.2590673575129321,100.0,1.0,0.2590673575129321,100.0,1.0,0.0,0.2590673575129321,100.0,1.0,0.0
LKQ,37.43,12.120490007441976,75.0,4,4.259085992607781,50.0,2.0,12.94678002174301,100.0,3.0,4.259085992607781,50.0,2.0,12.120490007441976,75.0,4,4.259085992607781,50.0,2.0,0.0,12.120490007441976,75.0,4,4.259085992607781,50.0,2.0,0.0,6.666251520232325,50.0,4,-2.41995566918205,50.0,2.0,11.236940801757434,66.66666666666666,3.0,-2.41995566918205,50.0,2.0,10.122420565213218,50.0,4,-2.41995566918205,50.0,2.0,0.0,6.666251520232325,50.0,4,-2.41995566918205,50.0,2.0,0.0,-9.45603241623213,25.0,4,-9.45603241623213,25.0,4,-4.892777981140661,25.0,4,-9.45603241623213,25.0,4,-4.69494574753292,50.0,4,-4.69494574753292,50.0,4,-4.69494574753292,50.0,4,-4.69494574753292,50.0,4,-5.219715694381044,0.0,2.0,-5.219715694381044,0.0,2.0,-5.219715694381044,0.0,2.0,0.0,-5.219715694381044,0.0,2.0,0.0,-1.7874632713026584,0.0,1.0,-1.7874632713026584,0.0,1.0,-1.7874632713026584,0.0,1.0,0.0,-1.7874632713026584,0.0,1.0,0.0
BITO,19.3799,-19.852138724811653,0.0,3,,,,-12.101962680781664,0.0,2.0,,,,-16.662257186249253,0.0,3,,,,,-19.852138724811653,0.0,3,,,,,17.03233403043265,66.66666666666666,3,,,,17.03233403043265,66.66666666666666,3.0,,,,17.03233403043265,66.66666666666666,3,,,,,17.03233403043265,66.66666666666666,3,,,,,-0.6684139403381861,33.33333333333333,3,-0.6684139403381861,33.33333333333333,3,-0.6684139403381861,33.33333333333333,3,-0.6684139403381861,33.33333333333333,3,-15.449277341221546,0.0,2,-15.449277341221546,0.0,2,-10.352393719593678,0.0,2,-14.832440385920409,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PATH,11.935,4.714621064780133,50.0,4,,,,12.80100755886222,66.66666666666666,3.0,,,,7.958859044763988,50.0,4,,,,,4.714621064780133,50.0,4,,,,,-7.789529625739888,50.0,4,,,,-7.789529625739888,50.0,4.0,,,,1.2687193879379777,50.0,4,,,,,-14.80368414400457,50.0,4,,,,,8.372137694142134,75.0,4,8.372137694142134,75.0,4,11.169078618801676,75.0,4,8.372137694142134,75.0,4,-12.747832160991857,33.33333333333333,3,-12.747832160991857,33.33333333333333,3,-9.468189203848254,33.33333333333333,3,-12.747832160991857,33.33333333333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRK,76.375,-12.706392212688279,50.0,4,-2.9436602726504946,0.0,1.0,-13.743852144794577,33.33333333333333,3.0,-2.9436602726504946,0.0,1.0,-7.232535618764457,50.0,4,0.21175884404585066,100.0,1.0,1.0,-11.039133816472702,50.0,4,-2.9436602726504946,0.0,1.0,0.0,-10.062041812581846,0.0,4,-4.002486016159102,0.0,1.0,-10.062041812581846,0.0,4.0,-4.002486016159102,0.0,1.0,-10.062041812581846,0.0,4,-0.5088566827697205,0.0,1.0,1.0,-10.062041812581846,0.0,4,-4.002486016159102,0.0,1.0,0.0,16.076227877395443,75.0,4,16.076227877395443,75.0,4,16.076227877395443,75.0,4,16.076227877395443,75.0,4,-6.212015378306646,50.0,4,-6.212015378306646,50.0,4,-6.212015378306646,50.0,4,-6.212015378306646,50.0,4,0.45319176485820734,100.0,1.0,0.45319176485820734,100.0,1.0,0.45319176485820734,100.0,1.0,0.0,0.45319176485820734,100.0,1.0,0.0,,,,,,,,,,,,,,
TEVA,16.58,-15.92668429247066,0.0,4,9.545593168648981,100.0,1.0,-13.272387247372453,0.0,3.0,9.545593168648981,100.0,1.0,-12.406605279669424,25.0,4,9.545593168648981,100.0,1.0,0.0,-15.92668429247066,0.0,4,9.545593168648981,100.0,1.0,0.0,17.341981291612374,50.0,4,-5.289532293986632,0.0,1.0,17.341981291612374,50.0,4.0,-5.289532293986632,0.0,1.0,17.341981291612374,50.0,4,-2.367628067154526,0.0,1.0,1.0,17.341981291612374,50.0,4,-5.289532293986632,0.0,1.0,0.0,10.34143763839921,50.0,4,10.594746723886805,66.66666666666666,3,10.34143763839921,50.0,4,10.34143763839921,50.0,4,-24.768753629749853,25.0,4,-24.768753629749853,25.0,4,-17.26652128532955,25.0,4,-22.709701942866033,25.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCS,9.345,-8.675951361325296,25.0,4,0.5286060517038615,50.0,2.0,-5.532551136443365,33.33333333333333,3.0,0.5286060517038615,50.0,2.0,-5.379275008489881,25.0,4,0.5286060517038615,50.0,2.0,0.0,-8.675951361325296,25.0,4,0.5286060517038615,50.0,2.0,0.0,-0.29148174668556237,50.0,4,-0.7322120328244086,50.0,2.0,-0.29148174668556237,50.0,4.0,-0.7322120328244086,50.0,2.0,-0.29148174668556237,50.0,4,-0.7322120328244086,50.0,2.0,0.0,-0.29148174668556237,50.0,4,-0.7322120328244086,50.0,2.0,0.0,-2.187956183935025,50.0,4,-2.187956183935025,50.0,4,-2.187956183935025,50.0,4,-2.187956183935025,50.0,4,-8.397372675407944,25.0,4,-8.397372675407944,25.0,4,-8.397372675407944,25.0,4,-8.397372675407944,25.0,4,-0.5355313916334037,50.0,2.0,-0.5355313916334037,50.0,2.0,-0.5355313916334037,50.0,2.0,0.0,-0.5355313916334037,50.0,2.0,0.0,0.9664582148948275,100.0,1.0,0.9664582148948275,100.0,1.0,0.9664582148948275,100.0,1.0,0.0,0.9664582148948275,100.0,1.0,0.0
VTRS,8.975,-3.331826063710519,50.0,4,5.626390565679862,100.0,2.0,-2.1019510772437355,66.66666666666666,3.0,5.626390565679862,100.0,2.0,-3.331826063710519,50.0,4,5.626390565679862,100.0,2.0,0.0,-3.331826063710519,50.0,4,5.626390565679862,100.0,2.0,0.0,-4.821869029277259,25.0,4,-0.23144651219795254,50.0,2.0,-4.821869029277259,25.0,4.0,-0.23144651219795254,50.0,2.0,-2.143696512785076,50.0,4,-0.23144651219795254,50.0,2.0,0.0,-4.821869029277259,25.0,4,-0.23144651219795254,50.0,2.0,0.0,15.584661357397444,100.0,4,15.584661357397444,100.0,4,15.584661357397444,100.0,4,15.584661357397444,100.0,4,-27.880869267436847,25.0,4,-27.880869267436847,25.0,4,-18.84561788550033,25.0,4,-26.53032374810046,25.0,4,-1.8803418803418959,0.0,1.0,-1.8803418803418959,0.0,1.0,-1.8803418803418959,0.0,1.0,0.0,-1.8803418803418959,0.0,1.0,0.0,0.9872241579558683,100.0,1.0,0.9872241579558683,100.0,1.0,0.9872241579558683,100.0,1.0,0.0,0.9872241579558683,100.0,1.0,0.0
HPQ,24.935,1.3716161066686938,50.0,4,10.027967496312208,100.0,2.0,5.223923920713092,66.66666666666666,3.0,10.027967496312208,100.0,2.0,1.3716161066686938,50.0,4,10.027967496312208,100.0,2.0,0.0,1.3716161066686938,50.0,4,10.027967496312208,100.0,2.0,0.0,0.2752061100382841,50.0,4,3.006720905553606,100.0,1.0,0.2752061100382841,50.0,4.0,3.006720905553606,100.0,1.0,3.8787380504128333,50.0,4,3.006720905553606,100.0,1.0,0.0,0.2752061100382841,50.0,4,3.006720905553606,100.0,1.0,0.0,9.95275563585114,100.0,4,9.95275563585114,100.0,4,9.95275563585114,100.0,4,9.95275563585114,100.0,4,-28.3687223933046,25.0,4,-28.3687223933046,25.0,4,-22.912161798313424,25.0,4,-27.095890870856365,25.0,4,-2.67857142857143,0.0,1.0,-2.67857142857143,0.0,1.0,-2.67857142857143,0.0,1.0,0.0,-2.67857142857143,0.0,1.0,0.0,-12.13832039520113,0.0,1.0,-12.13832039520113,0.0,1.0,-6.5403021488223745,0.0,1.0,1.0,-11.979534227240652,0.0,1.0,1.0
BMY,48.23,-11.270544941051408,25.0,4,-3.706293706293695,0.0,1.0,-9.082563617675653,33.33333333333333,3.0,-3.706293706293695,0.0,1.0,-7.305358159397956,25.0,4,-0.546842756912902,0.0,1.0,1.0,-11.270544941051408,25.0,4,-3.706293706293695,0.0,1.0,0.0,-8.502905288810926,25.0,4,-2.023031434796141,0.0,1.0,-3.699708082907327,33.33333333333333,3.0,-2.023031434796141,0.0,1.0,-8.502905288810926,25.0,4,-2.023031434796141,0.0,1.0,0.0,-8.502905288810926,25.0,4,-2.023031434796141,0.0,1.0,0.0,13.723763727384686,75.0,4,13.723763727384686,75.0,4,13.723763727384686,75.0,4,13.723763727384686,75.0,4,-4.394288380201427,50.0,4,-3.373643585594732,66.66666666666666,3,-1.8240477421833656,50.0,4,-4.394288380201427,50.0,4,-0.7200338839474685,0.0,1.0,-0.7200338839474685,0.0,1.0,-0.7200338839474685,0.0,1.0,0.0,-0.7200338839474685,0.0,1.0,0.0,4.074232081911244,100.0,1.0,4.074232081911244,100.0,1.0,4.074232081911244,100.0,1.0,0.0,4.074232081911244,100.0,1.0,0.0
WU,8.575,10.911713855320482,75.0,4,2.562941859676382,50.0,2.0,12.036361847093403,100.0,3.0,2.562941859676382,50.0,2.0,10.911713855320482,75.0,4,2.562941859676382,50.0,2.0,0.0,10.911713855320482,75.0,4,2.562941859676382,50.0,2.0,0.0,-5.617296263729077,50.0,4,-8.704566283387361,0.0,2.0,-5.617296263729077,50.0,4.0,-8.704566283387361,0.0,2.0,-1.1228818000971308,50.0,4,-8.704566283387361,0.0,2.0,0.0,-5.617296263729077,50.0,4,-8.704566283387361,0.0,2.0,0.0,0.537951339465681,25.0,4,0.537951339465681,25.0,4,0.537951339465681,25.0,4,0.537951339465681,25.0,4,-12.577466900285616,25.0,4,-12.577466900285616,25.0,4,-12.577466900285616,25.0,4,-12.577466900285616,25.0,4,-4.006085192697761,0.0,1.0,-4.006085192697761,0.0,1.0,-4.006085192697761,0.0,1.0,0.0,-4.006085192697761,0.0,1.0,0.0,-1.9017432646592725,0.0,1.0,-1.9017432646592725,0.0,1.0,-1.9017432646592725,0.0,1.0,0.0,-1.9017432646592725,0.0,1.0,0.0
LABD,9.84,-9.90652709696942,50.0,4,,,,0.9341644910934477,50.0,2.0,,,,-6.854481607450036,50.0,4,,,,,-9.90652709696942,50.0,4,,,,,-11.142058442410185,25.0,4,,,,-11.142058442410185,25.0,4.0,,,,-11.142058442410185,25.0,4,,,,,-11.142058442410185,25.0,4,,,,,-24.82856773994819,25.0,4,-24.82856773994819,25.0,4,-13.278646128879068,25.0,4,-23.478182729288566,25.0,4,51.51932906504666,75.0,4,51.51932906504666,75.0,4,51.51932906504666,75.0,4,51.51932906504666,75.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLS,11.305,21.15352710893015,75.0,4,,,,-4.674825060832289,50.0,2.0,,,,29.477861356677202,75.0,4,,,,,21.039767928546183,75.0,4,,,,,-14.309739738009641,0.0,3,,,,-7.222902662024544,0.0,2.0,,,,-10.538450059429893,0.0,3,,,,,-14.309739738009641,0.0,3,,,,,-4.221273612520083,66.66666666666666,3,-4.221273612520083,66.66666666666666,3,-4.221273612520083,66.66666666666666,3,-4.221273612520083,66.66666666666666,3,28.93271168283529,100.0,3,28.93271168283529,100.0,3,28.93271168283529,100.0,3,28.93271168283529,100.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYPL,68.53,-14.745205723120314,25.0,4,,,,-9.121779597463519,33.33333333333333,3.0,,,,-5.981875436419881,25.0,4,,,,,-14.374722210158408,25.0,4,,,,,6.2073653797756645,75.0,4,,,,6.2073653797756645,75.0,4.0,,,,6.2073653797756645,75.0,4,,,,,6.2073653797756645,75.0,4,,,,,5.538697259310665,75.0,4,5.538697259310665,75.0,4,5.538697259310665,75.0,4,5.538697259310665,75.0,4,-12.94069762997493,25.0,4,-12.94069762997493,25.0,4,-7.711263782652733,25.0,4,-12.94069762997493,25.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAL,20.53,8.377131596635712,75.0,4,6.9486404833836835,100.0,1.0,7.8313474806814165,66.66666666666666,3.0,6.9486404833836835,100.0,1.0,8.377131596635712,75.0,4,6.9486404833836835,100.0,1.0,0.0,8.377131596635712,75.0,4,6.9486404833836835,100.0,1.0,0.0,13.92567600352006,100.0,4,-1.7890772128060228,0.0,1.0,13.92567600352006,100.0,4.0,-1.7890772128060228,0.0,1.0,13.92567600352006,100.0,4,-1.7890772128060228,0.0,1.0,0.0,13.92567600352006,100.0,4,-1.7890772128060228,0.0,1.0,0.0,-11.588412196409204,50.0,4,-11.588412196409204,50.0,4,-9.234667123510398,50.0,4,-11.588412196409204,50.0,4,-33.6420015205069,0.0,4,-33.6420015205069,0.0,4,-29.4720393202874,0.0,4,-25.667079319666463,0.0,4,-4.266538830297217,0.0,1.0,-4.266538830297217,0.0,1.0,-4.266538830297217,0.0,1.0,0.0,-4.266538830297217,0.0,1.0,0.0,0.1752628943415102,100.0,1.0,0.1752628943415102,100.0,1.0,0.1752628943415102,100.0,1.0,0.0,0.1752628943415102,100.0,1.0,0.0
QUBT,8.3,-73.84393607135277,0.0,3,,,,-27.357659626737064,0.0,2.0,,,,-63.14458866227382,0.0,3,,,,,-61.08489477796406,0.0,3,,,,,164.97429732169144,66.66666666666666,3,,,,164.97429732169144,66.66666666666666,3.0,,,,164.97429732169144,66.66666666666666,3,,,,,164.97429732169144,66.66666666666666,3,,,,,-19.371146114754655,0.0,2,-19.371146114754655,0.0,2,-19.371146114754655,0.0,2,-19.371146114754655,0.0,2,-20.71930216822533,50.0,2,-20.71930216822533,50.0,2,-16.64895216460165,50.0,2,-20.71930216822533,50.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACK,5.38,-21.056800934785002,25.0,4,-3.842357486479253,66.66666666666666,3.0,-11.526953086781877,33.33333333333333,3.0,-3.842357486479253,66.66666666666666,3.0,-17.326253417983683,25.0,4,7.94877638239182,66.66666666666666,3.0,1.0,-21.056800934785002,25.0,4,-11.877448162266601,66.66666666666666,3.0,1.0,0.10927327802265907,50.0,4,-3.797039756139764,0.0,3.0,0.10927327802265907,50.0,4.0,-3.797039756139764,0.0,3.0,4.354673375996265,50.0,4,-3.797039756139764,0.0,3.0,0.0,0.10927327802265907,50.0,4,-3.797039756139764,0.0,3.0,0.0,-2.23312064044634,25.0,4,-2.23312064044634,25.0,4,0.35507172517803554,25.0,4,-2.23312064044634,25.0,4,-13.49191842870927,50.0,4,-13.49191842870927,50.0,4,-4.1647823982839505,50.0,4,-3.916596422726726,50.0,4,-0.9016566514910451,33.33333333333333,3.0,-0.9016566514910451,33.33333333333333,3.0,1.9216579738225992,33.33333333333333,3.0,1.0,-0.9016566514910451,33.33333333333333,3.0,0.0,-13.30730072364913,33.33333333333333,3.0,-13.30730072364913,33.33333333333333,3.0,-10.223370709865886,33.33333333333333,3.0,1.0,-13.30730072364913,33.33333333333333,3.0,0.0
SDS,21.03,-5.714586261366684,50.0,4,,,,5.922046949372217,50.0,2.0,,,,-0.48608373228953283,50.0,4,,,,,-0.5382999354253792,50.0,4,,,,,-1.8181430772956308,25.0,4,,,,0.4037942788051918,33.33333333333333,3.0,,,,-1.8181430772956308,25.0,4,,,,,-1.8181430772956308,25.0,4,,,,,-10.449037882553325,50.0,4,-10.449037882553325,50.0,4,-4.848418131955922,50.0,4,-9.043815937771704,50.0,4,27.50851723251413,100.0,3,27.50851723251413,100.0,3,27.50851723251413,100.0,3,27.50851723251413,100.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIS,53.1714,-0.9539815867163237,50.0,4,0.7959922173376377,50.0,2.0,2.6680248163309495,66.66666666666666,3.0,0.7959922173376377,50.0,2.0,-0.9539815867163237,50.0,4,0.7959922173376377,50.0,2.0,0.0,-0.9539815867163237,50.0,4,0.7959922173376377,50.0,2.0,0.0,-8.499533992950848,25.0,4,-3.0072675599201015,0.0,2.0,-8.499533992950848,25.0,4.0,-3.0072675599201015,0.0,2.0,-4.504087972188408,25.0,4,-3.0072675599201015,0.0,2.0,0.0,-8.499533992950848,25.0,4,-3.0072675599201015,0.0,2.0,0.0,0.8180032869106624,50.0,4,0.8180032869106624,50.0,4,0.8180032869106624,50.0,4,0.8180032869106624,50.0,4,-4.701543053047407,25.0,4,-4.701543053047407,25.0,4,-4.701543053047407,25.0,4,-4.701543053047407,25.0,4,-1.2586647209047785,0.0,1.0,-1.2586647209047785,0.0,1.0,-1.2586647209047785,0.0,1.0,0.0,-1.2586647209047785,0.0,1.0,0.0,0.03694808793643922,100.0,1.0,0.03694808793643922,100.0,1.0,0.03694808793643922,100.0,1.0,0.0,0.03694808793643922,100.0,1.0,0.0
AAL,9.465,-10.967433243570923,25.0,4,,,,-11.372126728827425,0.0,3.0,,,,-10.967433243570923,25.0,4,,,,,-10.967433243570923,25.0,4,,,,,-7.425633336413018,33.33333333333333,3,,,,-7.425633336413018,33.33333333333333,3.0,,,,2.663634402572912,33.33333333333333,3,,,,,-12.698080709306037,33.33333333333333,3,,,,,-8.208008663364485,33.33333333333333,3,-8.208008663364485,33.33333333333333,3,-4.064888224564855,33.33333333333333,3,-8.208008663364485,33.33333333333333,3,-18.956015610887743,0.0,3,-18.956015610887743,0.0,3,-12.514261306217012,0.0,3,-18.956015610887743,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPB,31.9467,-2.6619733738147633,50.0,4,1.0101258626371123,50.0,2.0,2.0499631985633426,66.66666666666666,3.0,1.0101258626371123,50.0,2.0,0.7717300194402199,50.0,4,1.0101258626371123,50.0,2.0,0.0,-2.6619733738147633,50.0,4,1.0101258626371123,50.0,2.0,0.0,-7.5114531862333305,50.0,4,-7.0962870342554325,0.0,2.0,-7.5114531862333305,50.0,4.0,-7.0962870342554325,0.0,2.0,-3.3948545106190275,50.0,4,-7.0962870342554325,0.0,2.0,0.0,-7.5114531862333305,50.0,4,-7.0962870342554325,0.0,2.0,0.0,3.114171117434683,50.0,4,3.114171117434683,50.0,4,3.114171117434683,50.0,4,3.114171117434683,50.0,4,-9.793160424174863,0.0,4,-9.793160424174863,0.0,4,-9.793160424174863,0.0,4,-9.793160424174863,0.0,4,-3.213077790304375,0.0,1.0,-3.213077790304375,0.0,1.0,-3.213077790304375,0.0,1.0,0.0,-3.213077790304375,0.0,1.0,0.0,-0.2329644729178959,0.0,1.0,-0.2329644729178959,0.0,1.0,-0.2329644729178959,0.0,1.0,0.0,-0.2329644729178959,0.0,1.0,0.0
